               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 814,            0.033488,            0.015164,            0.040432,             0.51099,             0.59707,             0.59336,             0.36724,            0.032312,           0.0049585,            0.037457,           0.0093681,           0.0093681,           0.0093681
                 815,            0.034984,            0.015577,            0.042214,             0.57496,             0.67352,             0.64519,             0.42517,            0.027106,           0.0045813,            0.034212,           0.0093666,           0.0093666,           0.0093666
                 816,            0.031205,            0.014087,            0.041254,             0.57986,             0.62857,             0.62422,             0.35978,            0.032594,           0.0048047,              0.0355,           0.0093651,           0.0093651,           0.0093651
                 817,            0.033211,            0.014778,            0.042032,             0.52256,             0.68467,              0.6663,             0.42652,            0.027439,           0.0044971,            0.033903,           0.0093635,           0.0093635,           0.0093635
                 818,             0.03262,            0.014671,            0.040213,             0.55584,             0.71217,             0.66655,             0.41997,            0.028945,           0.0039697,            0.033697,            0.009362,            0.009362,            0.009362
                 819,            0.034751,            0.014628,            0.041503,             0.50035,             0.67006,             0.63629,             0.42313,             0.02922,           0.0041602,             0.03495,           0.0093605,           0.0093605,           0.0093605
                 820,            0.032298,            0.013987,            0.040631,             0.52213,             0.68478,              0.6263,             0.34703,            0.036337,           0.0040869,            0.034401,           0.0093589,           0.0093589,           0.0093589
                 821,            0.032884,            0.015003,            0.040497,             0.46058,             0.72404,             0.64524,             0.44447,            0.025416,            0.004021,            0.035139,           0.0093574,           0.0093574,           0.0093574
                 822,            0.033184,            0.014772,            0.040515,             0.47536,             0.67916,               0.636,             0.38673,             0.02956,           0.0040686,            0.034779,           0.0093559,           0.0093559,           0.0093559
                 823,            0.032713,            0.014603,            0.040624,             0.47813,             0.66885,             0.63496,             0.41119,            0.028468,           0.0045593,             0.03459,           0.0093543,           0.0093543,           0.0093543
                 824,            0.033555,            0.015252,            0.041586,             0.44675,             0.63781,             0.56115,             0.29302,            0.040276,           0.0046252,             0.03598,           0.0093528,           0.0093528,           0.0093528
                 825,            0.031354,            0.014761,            0.040772,             0.49033,             0.68595,             0.61184,             0.37449,            0.030289,           0.0045117,             0.03483,           0.0093513,           0.0093513,           0.0093513
                 826,            0.033229,            0.014652,             0.04037,              0.4638,             0.63887,             0.58966,             0.32346,            0.037235,           0.0043762,             0.03653,           0.0093497,           0.0093497,           0.0093497
                 827,            0.033548,             0.01508,            0.039413,             0.51705,             0.72288,             0.64926,             0.42274,            0.025893,           0.0044604,            0.034985,           0.0093482,           0.0093482,           0.0093482
                 828,            0.032796,            0.014592,            0.039529,             0.47719,             0.76712,             0.64772,             0.40384,            0.028998,           0.0038745,            0.036976,           0.0093466,           0.0093466,           0.0093466
                 829,            0.036638,            0.015092,            0.039516,             0.50202,             0.73168,             0.63992,             0.43178,            0.025451,           0.0038562,            0.036083,           0.0093451,           0.0093451,           0.0093451
                 830,            0.032728,            0.014676,            0.041023,             0.44986,             0.69172,             0.60484,              0.3701,            0.030833,           0.0037573,            0.037319,           0.0093435,           0.0093435,           0.0093435
                 831,            0.036302,             0.01548,            0.039469,              0.4449,             0.67685,             0.59015,             0.35987,            0.028292,           0.0038965,            0.039242,            0.009342,            0.009342,            0.009342
                 832,            0.034119,            0.015158,            0.041643,             0.40324,             0.63246,             0.56854,             0.33613,            0.032954,           0.0041089,              0.0401,           0.0093404,           0.0093404,           0.0093404
                 833,            0.034757,            0.016335,            0.040035,             0.38057,             0.70036,             0.59017,             0.36259,            0.029915,           0.0041235,            0.037663,           0.0093389,           0.0093389,           0.0093389
                 834,            0.035535,            0.014283,            0.039501,             0.46798,             0.68963,             0.62611,             0.40809,            0.025753,           0.0036713,            0.036049,           0.0093373,           0.0093373,           0.0093373
                 835,            0.032022,            0.015284,            0.040567,             0.47172,             0.69805,             0.62088,             0.37577,            0.028693,           0.0036475,            0.035465,           0.0093358,           0.0093358,           0.0093358
                 836,            0.034061,            0.014831,            0.040185,             0.46591,             0.71439,             0.61334,             0.34641,            0.031398,           0.0036365,            0.037731,           0.0093342,           0.0093342,           0.0093342
                 837,            0.032579,            0.014383,            0.040812,             0.45774,             0.70211,             0.65851,             0.42393,            0.026431,             0.00349,            0.037113,           0.0093327,           0.0093327,           0.0093327
                 838,            0.034475,            0.014336,            0.041035,              0.4847,             0.64393,             0.60811,             0.38703,            0.026483,           0.0035138,            0.039379,           0.0093311,           0.0093311,           0.0093311
                 839,             0.03337,            0.014884,            0.040482,              0.4834,             0.74622,             0.66194,              0.4352,             0.02483,           0.0034753,            0.035671,           0.0093296,           0.0093296,           0.0093296
                 840,             0.03251,            0.014726,            0.040241,             0.47903,             0.73457,             0.65189,             0.41695,            0.027186,           0.0036456,            0.034864,            0.009328,            0.009328,            0.009328
                 841,            0.033322,            0.015098,            0.041286,             0.53397,             0.75697,             0.69396,             0.45243,            0.025221,           0.0034698,            0.032873,           0.0093264,           0.0093264,           0.0093264
                 842,            0.033282,            0.015003,            0.041179,             0.49124,             0.74295,             0.66039,             0.40093,            0.029408,           0.0036621,            0.033628,           0.0093249,           0.0093249,           0.0093249
                 843,             0.03274,            0.014271,            0.039706,             0.47354,             0.70264,             0.62054,             0.32529,            0.034806,           0.0041565,            0.035534,           0.0093233,           0.0093233,           0.0093233
                 844,            0.033923,            0.014519,            0.040533,             0.51481,             0.76181,             0.67632,             0.46155,            0.024527,           0.0036987,            0.033405,           0.0093217,           0.0093217,           0.0093217
                 845,            0.032244,            0.014674,            0.041655,              0.4946,             0.77243,             0.64954,             0.40058,            0.027751,           0.0041199,             0.03368,           0.0093201,           0.0093201,           0.0093201
                 846,            0.033637,            0.015326,            0.041569,             0.50724,             0.74621,             0.63887,             0.42693,            0.025605,           0.0040613,            0.034641,           0.0093186,           0.0093186,           0.0093186
                 847,            0.032496,             0.01453,            0.040866,             0.50223,             0.74351,              0.6397,             0.41525,            0.026114,            0.003999,            0.035603,            0.009317,            0.009317,            0.009317
                 848,            0.032684,            0.014166,            0.038308,             0.46803,             0.72341,             0.62613,             0.37784,            0.030618,           0.0039551,            0.036701,           0.0093154,           0.0093154,           0.0093154
                 849,            0.033002,            0.013924,            0.039725,             0.45255,             0.74014,             0.62371,             0.42705,            0.024574,           0.0038379,            0.036736,           0.0093138,           0.0093138,           0.0093138
                 850,            0.031863,            0.014324,            0.039656,              0.4839,             0.73364,             0.63922,             0.39841,            0.028054,            0.003783,            0.035156,           0.0093123,           0.0093123,           0.0093123
                 851,             0.03378,            0.014255,             0.04042,             0.48522,             0.70876,             0.62992,              0.4161,            0.026164,           0.0038416,            0.036839,           0.0093107,           0.0093107,           0.0093107
                 852,            0.031774,            0.014513,            0.041252,             0.51018,             0.73171,             0.63761,             0.36082,            0.031692,           0.0040942,            0.035002,           0.0093091,           0.0093091,           0.0093091
                 853,            0.033163,            0.014693,            0.040288,             0.49392,             0.67866,             0.58866,             0.35379,            0.033405,           0.0048669,            0.036083,           0.0093075,           0.0093075,           0.0093075
                 854,            0.030947,            0.014311,            0.039764,             0.48338,             0.73495,             0.64376,             0.41812,            0.027079,           0.0039221,            0.035328,           0.0093059,           0.0093059,           0.0093059
                 855,            0.031815,            0.014879,            0.039753,             0.46044,             0.71973,              0.6483,             0.43341,            0.026353,           0.0040613,            0.035534,           0.0093043,           0.0093043,           0.0093043
                 856,            0.034516,            0.013971,            0.038901,             0.51653,             0.66577,             0.64142,             0.41088,            0.027833,           0.0039771,            0.034847,           0.0093027,           0.0093027,           0.0093027
                 857,             0.02993,              0.0141,            0.039189,             0.46798,             0.65257,             0.62273,             0.40577,            0.028943,           0.0039478,            0.035431,           0.0093011,           0.0093011,           0.0093011
                 858,            0.032262,            0.014201,             0.03961,             0.40632,             0.64704,             0.55953,             0.35428,            0.031351,           0.0041089,            0.037697,           0.0092995,           0.0092995,           0.0092995
                 859,             0.03246,            0.015317,             0.04021,             0.41648,             0.65168,             0.59033,             0.37839,            0.028692,           0.0041309,            0.037285,            0.009298,            0.009298,            0.009298
                 860,            0.031922,            0.014653,            0.040045,             0.41565,             0.67254,             0.59777,             0.38956,             0.02848,           0.0041162,            0.037045,           0.0092964,           0.0092964,           0.0092964
                 861,            0.033285,            0.014988,            0.039444,             0.42803,             0.68106,             0.61413,               0.386,            0.028915,           0.0040173,            0.036942,           0.0092948,           0.0092948,           0.0092948
                 862,             0.03402,            0.013896,            0.039816,             0.41119,             0.66132,              0.5768,             0.35823,            0.030785,           0.0041785,             0.03804,           0.0092932,           0.0092932,           0.0092932
                 863,            0.034884,            0.014984,             0.04005,             0.45056,             0.69388,             0.61542,             0.41622,            0.026652,           0.0039661,            0.034367,           0.0092916,           0.0092916,           0.0092916
                 864,            0.033031,            0.015204,            0.038436,             0.42723,             0.70039,             0.60453,             0.39232,            0.028021,            0.004021,            0.034882,           0.0092899,           0.0092899,           0.0092899
                 865,            0.034779,            0.014945,            0.040793,             0.47793,              0.6989,              0.6171,             0.41822,            0.026259,           0.0040283,             0.03392,           0.0092883,           0.0092883,           0.0092883
                 866,            0.032342,            0.014436,            0.039741,             0.54129,              0.6711,             0.63644,             0.40655,            0.027143,            0.004021,            0.033251,           0.0092867,           0.0092867,           0.0092867
                 867,            0.036506,             0.01583,            0.040953,             0.51969,             0.73273,             0.65579,              0.4471,            0.025281,           0.0039478,            0.032925,           0.0092851,           0.0092851,           0.0092851
                 868,            0.032143,            0.014695,            0.040433,             0.54686,             0.67614,             0.63112,             0.41762,            0.029008,           0.0044824,            0.033165,           0.0092835,           0.0092835,           0.0092835
                 869,            0.034663,            0.014661,            0.040237,             0.50765,             0.74196,             0.64529,             0.41859,            0.027316,           0.0042957,             0.03344,           0.0092819,           0.0092819,           0.0092819
                 870,            0.032605,            0.014312,            0.038357,             0.48814,             0.71985,             0.63277,             0.41668,            0.027937,           0.0043176,             0.03459,           0.0092803,           0.0092803,           0.0092803
                 871,            0.033891,            0.014449,             0.03894,             0.43592,             0.63415,             0.54319,             0.31459,            0.032407,           0.0044714,            0.036804,           0.0092787,           0.0092787,           0.0092787
                 872,            0.033445,            0.015056,            0.038395,             0.47378,             0.70439,             0.63481,             0.41399,            0.027038,           0.0040063,            0.034264,           0.0092771,           0.0092771,           0.0092771
                 873,            0.035589,            0.014236,            0.039051,             0.50101,             0.72193,             0.65573,             0.43996,            0.026397,           0.0037646,            0.033319,           0.0092754,           0.0092754,           0.0092754
                 874,            0.032449,            0.015023,            0.039761,             0.57745,             0.67204,             0.64141,             0.41617,            0.030941,           0.0039185,            0.033354,           0.0092738,           0.0092738,           0.0092738
                 875,            0.036163,            0.014109,            0.040403,             0.49372,             0.72401,             0.67286,             0.44415,            0.027485,           0.0038232,            0.032942,           0.0092722,           0.0092722,           0.0092722
                 876,            0.034507,            0.014551,            0.040787,             0.48249,             0.74193,             0.68999,             0.46962,            0.026029,           0.0038525,            0.032444,           0.0092706,           0.0092706,           0.0092706
                 877,             0.03311,            0.015244,            0.039436,             0.49233,             0.73946,             0.70086,             0.47303,            0.025744,            0.003999,            0.031929,           0.0092689,           0.0092689,           0.0092689
                 878,            0.032686,            0.014768,            0.041142,             0.47514,             0.78149,              0.6546,             0.41487,            0.028583,           0.0044348,            0.033096,           0.0092673,           0.0092673,           0.0092673
                 879,            0.033422,            0.015032,            0.039714,             0.49266,             0.78323,             0.67451,             0.44194,            0.026272,           0.0040942,            0.033079,           0.0092657,           0.0092657,           0.0092657
                 880,            0.032752,            0.014435,            0.039086,             0.48193,             0.74012,             0.67556,             0.45323,            0.025469,           0.0040942,            0.033131,           0.0092641,           0.0092641,           0.0092641
                 881,            0.033076,            0.014821,            0.039679,             0.47517,             0.74137,             0.67989,             0.43912,            0.027226,           0.0040686,            0.032495,           0.0092624,           0.0092624,           0.0092624
                 882,            0.033965,            0.014523,             0.03922,              0.4694,             0.76122,             0.67372,             0.44515,            0.026095,           0.0040979,            0.032753,           0.0092608,           0.0092608,           0.0092608
                 883,            0.033797,            0.014033,            0.040306,             0.46234,             0.76825,              0.6835,             0.41846,            0.030134,            0.004021,            0.031998,           0.0092592,           0.0092592,           0.0092592
                 884,             0.03068,            0.014169,             0.03788,              0.4606,             0.72706,             0.67488,             0.42856,            0.030451,           0.0040906,            0.032084,           0.0092575,           0.0092575,           0.0092575
                 885,            0.032013,            0.014392,            0.040333,             0.49188,             0.69785,             0.65197,             0.34029,            0.036379,           0.0038232,            0.034264,           0.0092559,           0.0092559,           0.0092559
                 886,            0.032184,            0.014744,            0.040472,             0.49298,             0.72481,             0.69108,             0.45858,            0.024959,           0.0037061,            0.032564,           0.0092542,           0.0092542,           0.0092542
                 887,            0.030381,            0.014591,            0.040247,             0.51439,             0.71703,             0.69361,              0.4466,            0.027233,           0.0038562,            0.032324,           0.0092526,           0.0092526,           0.0092526
                 888,            0.034221,            0.015096,            0.040723,             0.45647,             0.75035,             0.66603,             0.44876,            0.025834,           0.0041272,            0.033062,           0.0092509,           0.0092509,           0.0092509
                 889,             0.03124,            0.014355,            0.039459,             0.49556,             0.72887,             0.66686,             0.41662,            0.029439,           0.0039258,            0.032032,           0.0092493,           0.0092493,           0.0092493
                 890,            0.036285,            0.014638,            0.038303,             0.45985,             0.72808,             0.66988,             0.44971,             0.02544,           0.0040649,            0.032478,           0.0092477,           0.0092477,           0.0092477
                 891,            0.033911,            0.014437,            0.038575,             0.47004,             0.69451,             0.66874,             0.43388,            0.027783,           0.0038342,            0.032598,            0.009246,            0.009246,            0.009246
                 892,            0.033212,            0.014616,            0.038365,             0.46282,             0.70621,             0.68065,             0.45513,            0.025796,           0.0038123,            0.032873,           0.0092444,           0.0092444,           0.0092444
                 893,            0.032755,             0.01494,            0.038116,             0.50703,             0.64987,             0.65319,             0.40394,            0.030485,           0.0038123,            0.034315,           0.0092427,           0.0092427,           0.0092427
                 894,            0.033729,            0.014166,            0.040721,               0.492,             0.67117,             0.65867,             0.43846,              0.0257,           0.0038599,            0.033697,            0.009241,            0.009241,            0.009241
                 895,            0.032721,             0.01457,            0.040052,             0.42495,             0.61621,             0.54784,             0.26682,            0.041562,           0.0042407,            0.040649,           0.0092394,           0.0092394,           0.0092394
                 896,            0.032561,             0.01402,            0.040355,             0.48817,             0.69909,             0.64285,             0.40645,            0.029195,           0.0038782,            0.034967,           0.0092377,           0.0092377,           0.0092377
                 897,            0.032647,            0.014605,            0.038977,             0.51635,             0.73756,             0.68173,             0.45685,            0.026357,           0.0036987,              0.0338,           0.0092361,           0.0092361,           0.0092361
                 898,            0.033829,             0.01486,            0.039092,             0.48802,              0.6953,             0.65818,             0.41584,            0.028174,            0.003772,            0.034933,           0.0092344,           0.0092344,           0.0092344
                 899,            0.033639,            0.014177,            0.039571,             0.45249,             0.69969,             0.64317,             0.43051,            0.027972,           0.0036713,            0.035809,           0.0092328,           0.0092328,           0.0092328
                 900,            0.032313,             0.01569,            0.041014,              0.4629,             0.72068,             0.65047,             0.39786,            0.029107,           0.0035962,            0.035002,           0.0092311,           0.0092311,           0.0092311
                 901,            0.034518,            0.015134,            0.038585,             0.48166,             0.71257,             0.65421,             0.43074,            0.025855,           0.0036017,            0.034555,           0.0092294,           0.0092294,           0.0092294
                 902,            0.033406,            0.014766,            0.040412,             0.46353,             0.67197,             0.63073,             0.37772,            0.032564,           0.0036786,            0.036118,           0.0092278,           0.0092278,           0.0092278
                 903,             0.03447,            0.015309,            0.039017,             0.46793,             0.72087,             0.65177,             0.44494,            0.023905,           0.0035559,            0.034899,           0.0092261,           0.0092261,           0.0092261
                 904,            0.029637,            0.014205,            0.037092,             0.47417,             0.72778,             0.65074,             0.41093,            0.028662,           0.0037061,            0.035139,           0.0092244,           0.0092244,           0.0092244
                 905,            0.035144,            0.014279,            0.037689,             0.42492,              0.7078,             0.62566,             0.41455,            0.027843,           0.0036823,            0.037663,           0.0092227,           0.0092227,           0.0092227
                 906,            0.032504,            0.014815,            0.039514,             0.48098,             0.71748,             0.65507,             0.41936,            0.027303,           0.0038525,            0.033989,           0.0092211,           0.0092211,           0.0092211
                 907,            0.035493,            0.015026,            0.039144,             0.44891,             0.73039,             0.65449,             0.45199,            0.026555,           0.0037537,            0.033422,           0.0092194,           0.0092194,           0.0092194
                 908,            0.032621,            0.014514,            0.038419,             0.49358,             0.70351,              0.6477,             0.42723,            0.029002,           0.0041455,            0.034006,           0.0092177,           0.0092177,           0.0092177
                 909,            0.034731,            0.015107,            0.040739,             0.48874,             0.68922,             0.62754,             0.41882,            0.028543,           0.0039807,            0.033903,            0.009216,            0.009216,            0.009216
                 910,            0.031624,              0.0141,            0.038257,             0.50435,             0.70789,             0.67449,             0.44925,            0.026088,           0.0040833,            0.032787,           0.0092144,           0.0092144,           0.0092144
                 911,            0.032221,            0.014854,             0.03912,             0.49955,             0.72332,             0.67991,             0.44828,            0.028459,           0.0037866,            0.032804,           0.0092127,           0.0092127,           0.0092127
                 912,            0.033431,            0.014705,            0.037795,             0.54842,             0.68556,             0.69857,             0.47485,            0.026385,           0.0040576,            0.031998,            0.009211,            0.009211,            0.009211
                 913,            0.032507,            0.014196,            0.038983,             0.59687,             0.68442,             0.68823,             0.45276,            0.027554,           0.0037976,            0.032495,           0.0092093,           0.0092093,           0.0092093
                 914,            0.034026,            0.014219,            0.038756,             0.51383,             0.67441,              0.6372,             0.43335,            0.027293,           0.0039917,            0.034779,           0.0092076,           0.0092076,           0.0092076
                 915,            0.032989,             0.01358,            0.038475,             0.50658,             0.70822,             0.66934,             0.42174,              0.0291,           0.0035046,             0.03277,           0.0092059,           0.0092059,           0.0092059
                 916,            0.032735,            0.014206,            0.037383,             0.51692,             0.78079,              0.7016,             0.47765,            0.025073,            0.003512,            0.032032,           0.0092042,           0.0092042,           0.0092042
                 917,            0.033581,            0.015291,            0.039026,             0.51903,             0.77472,              0.6916,             0.44859,            0.027195,           0.0034644,            0.031963,           0.0092025,           0.0092025,           0.0092025
                 918,            0.031812,            0.014739,            0.037819,             0.51459,             0.74914,             0.69757,             0.46954,            0.025496,           0.0034863,            0.032084,           0.0092009,           0.0092009,           0.0092009
                 919,            0.033029,            0.014362,            0.037041,             0.54094,              0.7156,             0.69594,             0.44997,            0.027678,           0.0035779,            0.032101,           0.0091992,           0.0091992,           0.0091992
                 920,             0.03318,             0.01352,            0.037046,             0.53858,              0.7262,              0.6979,             0.45663,            0.027076,           0.0036163,            0.031998,           0.0091975,           0.0091975,           0.0091975
                 921,            0.034422,            0.014789,              0.0376,             0.53688,             0.68501,             0.69549,             0.46136,            0.025742,           0.0035541,            0.031706,           0.0091958,           0.0091958,           0.0091958
                 922,             0.03387,            0.014178,            0.039257,             0.48771,             0.72327,             0.68254,             0.44248,            0.028922,           0.0038745,            0.032324,           0.0091941,           0.0091941,           0.0091941
                 923,            0.034281,            0.014891,            0.040004,             0.51947,              0.7675,             0.71165,             0.47131,            0.025827,            0.003609,            0.031878,           0.0091924,           0.0091924,           0.0091924
                 924,            0.032618,             0.01475,            0.038448,             0.53118,             0.75682,             0.71596,             0.48273,            0.025163,           0.0036713,            0.032101,           0.0091907,           0.0091907,           0.0091907
                 925,            0.034476,            0.014221,            0.039404,             0.58959,             0.72061,             0.67372,              0.4107,            0.032906,           0.0039038,            0.033079,            0.009189,            0.009189,            0.009189
                 926,            0.033298,            0.014775,            0.037834,             0.53257,             0.70997,             0.67863,             0.41442,            0.029779,           0.0042078,            0.032942,           0.0091872,           0.0091872,           0.0091872
                 927,            0.034178,            0.014791,            0.039428,             0.52688,             0.71666,             0.67675,             0.44128,            0.025505,           0.0038782,            0.032564,           0.0091855,           0.0091855,           0.0091855
                 928,            0.031003,            0.015087,            0.037752,             0.49308,             0.71879,             0.65398,             0.40216,            0.028425,           0.0040173,            0.033302,           0.0091838,           0.0091838,           0.0091838
                 929,            0.033267,            0.014142,            0.038832,             0.53842,             0.73036,             0.65808,             0.42597,            0.025897,           0.0039148,            0.032307,           0.0091821,           0.0091821,           0.0091821
                 930,             0.03201,             0.01408,            0.037475,             0.53986,              0.7881,             0.68581,             0.45609,            0.025392,           0.0040613,             0.03126,           0.0091804,           0.0091804,           0.0091804
                 931,            0.033543,            0.014695,            0.038204,             0.54195,             0.72303,             0.68035,             0.44706,            0.026504,           0.0041418,            0.031448,           0.0091787,           0.0091787,           0.0091787
                 932,            0.032862,            0.014451,            0.036815,             0.51889,             0.73193,              0.6843,             0.44213,            0.028115,           0.0043616,            0.031157,            0.009177,            0.009177,            0.009177
                 933,            0.034459,            0.014621,            0.038298,             0.53552,             0.70146,             0.66297,             0.43162,            0.026687,           0.0042004,            0.033371,           0.0091753,           0.0091753,           0.0091753
                 934,            0.031487,            0.014387,            0.039151,             0.50738,             0.74253,             0.67372,             0.41635,            0.029366,           0.0042004,            0.032907,           0.0091735,           0.0091735,           0.0091735
                 935,            0.034254,             0.01508,            0.037231,             0.55095,             0.75711,             0.70078,             0.47769,            0.024562,           0.0038123,            0.031397,           0.0091718,           0.0091718,           0.0091718
                 936,            0.032457,            0.014279,             0.03947,             0.56245,             0.73718,             0.68382,             0.45593,            0.026215,           0.0039404,             0.03186,           0.0091701,           0.0091701,           0.0091701
                 937,            0.032027,            0.014549,            0.038047,             0.53333,              0.7047,              0.6522,             0.42328,            0.026414,           0.0039478,            0.032667,           0.0091684,           0.0091684,           0.0091684
                 938,              0.0338,            0.014311,            0.037397,             0.57924,             0.70264,             0.67254,             0.44328,            0.026125,           0.0040503,             0.03162,           0.0091666,           0.0091666,           0.0091666
                 939,            0.032313,            0.014377,            0.037312,             0.48414,             0.74861,             0.67696,             0.44662,            0.026718,           0.0040576,            0.032101,           0.0091649,           0.0091649,           0.0091649
                 940,            0.032384,            0.015309,            0.038669,             0.44648,             0.75417,             0.66783,             0.44624,            0.025968,           0.0043872,            0.032873,           0.0091632,           0.0091632,           0.0091632
                 941,            0.035842,            0.014155,            0.039689,             0.52197,             0.73815,             0.67917,             0.46684,            0.025468,           0.0038196,            0.031998,           0.0091614,           0.0091614,           0.0091614
                 942,            0.032302,            0.014631,            0.038783,             0.53556,             0.76634,             0.69941,             0.48917,            0.023723,           0.0036731,            0.031448,           0.0091597,           0.0091597,           0.0091597
                 943,            0.033495,            0.014857,            0.037559,             0.54266,             0.73797,             0.70807,             0.47587,            0.025622,           0.0036621,            0.031654,            0.009158,            0.009158,            0.009158
                 944,             0.03069,            0.014298,            0.039944,             0.49953,             0.78232,             0.69362,             0.48433,            0.023671,           0.0040869,            0.031586,           0.0091562,           0.0091562,           0.0091562
                 945,            0.031107,            0.013885,             0.03668,             0.55386,             0.77419,             0.69071,             0.45653,            0.027839,           0.0036804,            0.031963,           0.0091545,           0.0091545,           0.0091545
                 946,            0.031639,             0.01434,            0.037762,             0.55066,             0.75447,             0.70205,             0.47371,            0.025086,           0.0036548,            0.031517,           0.0091528,           0.0091528,           0.0091528
                 947,            0.032074,            0.013971,            0.037635,             0.55522,             0.75141,             0.71462,             0.45864,            0.029987,           0.0035632,            0.031551,            0.009151,            0.009151,            0.009151
                 948,             0.03368,            0.014454,            0.037839,             0.57039,             0.74604,             0.71975,             0.49714,            0.024591,           0.0037299,             0.03138,           0.0091493,           0.0091493,           0.0091493
                 949,            0.031914,             0.01468,            0.038437,             0.54521,             0.73138,             0.70449,             0.47709,            0.025389,           0.0038745,             0.03174,           0.0091475,           0.0091475,           0.0091475
                 950,            0.033244,            0.014377,            0.037794,             0.48607,             0.70584,             0.66474,             0.41842,             0.02783,           0.0045227,             0.03289,           0.0091458,           0.0091458,           0.0091458
                 951,            0.034197,            0.014238,            0.038062,             0.49296,             0.76792,             0.66327,             0.44637,            0.026115,           0.0047791,            0.032925,            0.009144,            0.009144,            0.009144
                 952,            0.031825,            0.014234,             0.03646,             0.48264,             0.74928,             0.67443,             0.40969,            0.028944,           0.0046399,            0.031757,           0.0091423,           0.0091423,           0.0091423
                 953,            0.034735,            0.014762,            0.039356,             0.53787,             0.75493,             0.72055,             0.49467,            0.024591,           0.0039441,            0.030642,           0.0091405,           0.0091405,           0.0091405
                 954,            0.030649,            0.014041,            0.038629,             0.50043,             0.75428,             0.69374,             0.46356,            0.026543,           0.0042773,            0.030882,           0.0091388,           0.0091388,           0.0091388
                 955,            0.029797,            0.014431,            0.038086,             0.49175,             0.77039,             0.70572,             0.46521,            0.026199,           0.0039661,            0.030556,            0.009137,            0.009137,            0.009137
                 956,            0.035622,            0.014987,            0.040398,             0.58006,             0.68725,             0.64995,             0.39829,            0.029078,           0.0039771,            0.033697,           0.0091353,           0.0091353,           0.0091353
                 957,            0.031152,            0.014299,            0.036329,              0.5246,             0.75568,             0.69821,             0.46278,            0.026591,            0.003772,            0.031054,           0.0091335,           0.0091335,           0.0091335
                 958,            0.033511,            0.014682,              0.0371,             0.51098,             0.78013,             0.70107,             0.47127,            0.024914,           0.0037207,             0.03083,           0.0091318,           0.0091318,           0.0091318
                 959,            0.032911,            0.013525,             0.03737,             0.48288,             0.73544,              0.6551,             0.36856,            0.032181,           0.0038892,            0.032169,             0.00913,             0.00913,             0.00913
                 960,            0.032393,            0.014611,            0.037369,             0.49838,             0.74684,             0.71908,             0.48523,            0.025554,           0.0037134,            0.030453,           0.0091282,           0.0091282,           0.0091282
                 961,            0.034821,            0.014519,            0.038908,             0.49022,              0.7831,             0.67596,             0.38586,            0.031544,           0.0039075,              0.0315,           0.0091265,           0.0091265,           0.0091265
                 962,            0.033545,            0.013846,            0.038792,             0.55226,             0.70671,             0.68253,             0.42621,            0.032394,           0.0037683,            0.031019,           0.0091247,           0.0091247,           0.0091247
                 963,            0.032485,            0.014509,            0.038294,             0.51763,             0.74953,             0.71864,             0.48927,            0.024962,           0.0035028,            0.030539,            0.009123,            0.009123,            0.009123
                 964,            0.031167,            0.014191,            0.037312,              0.5262,             0.76563,             0.72577,             0.46267,            0.027271,           0.0037079,            0.030127,           0.0091212,           0.0091212,           0.0091212
                 965,            0.034512,            0.014687,            0.038399,             0.49487,             0.74982,             0.70005,             0.49071,            0.024941,           0.0037939,            0.030624,           0.0091194,           0.0091194,           0.0091194
                 966,            0.030286,            0.014506,            0.038025,             0.52455,             0.75235,             0.70938,             0.46277,            0.028582,           0.0036713,            0.030882,           0.0091176,           0.0091176,           0.0091176
                 967,            0.033799,             0.01504,            0.039189,             0.62259,             0.69172,             0.70027,               0.463,            0.026531,           0.0036639,            0.031569,           0.0091159,           0.0091159,           0.0091159
