               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                3116,            0.026416,              0.0128,            0.015879,             0.95549,             0.94775,             0.97819,             0.75575,            0.017836,           0.0025214,           0.0056176,           0.0031845,           0.0031845,           0.0031845
                3117,             0.02551,             0.01236,            0.015051,             0.95876,             0.94518,              0.9786,             0.76166,            0.017809,           0.0025305,           0.0056691,           0.0031816,           0.0031816,           0.0031816
                3118,            0.024637,            0.012568,            0.015112,             0.95358,             0.95131,             0.97797,              0.7605,            0.017975,           0.0025745,           0.0057034,           0.0031787,           0.0031787,           0.0031787
                3119,            0.025362,            0.011457,            0.015542,             0.95775,             0.95744,             0.98252,             0.75388,            0.018109,           0.0026038,           0.0056391,           0.0031758,           0.0031758,           0.0031758
                3120,            0.024584,            0.012388,            0.014691,             0.96024,             0.95273,             0.98231,             0.75351,             0.01803,           0.0026001,           0.0055919,            0.003173,            0.003173,            0.003173
                3121,            0.024954,            0.012559,            0.015075,             0.95524,             0.94965,             0.97612,             0.75727,            0.018083,           0.0025983,           0.0055189,           0.0031701,           0.0031701,           0.0031701
                3122,            0.024931,            0.012448,            0.016391,             0.94849,             0.95209,             0.97824,             0.75757,            0.018042,           0.0026038,            0.005476,           0.0031672,           0.0031672,           0.0031672
                3123,            0.025866,            0.013746,            0.014835,             0.95416,             0.95081,             0.98023,             0.76801,            0.017801,           0.0025909,           0.0053816,           0.0031643,           0.0031643,           0.0031643
                3124,            0.024204,            0.012364,            0.016136,             0.95252,             0.95209,             0.97994,             0.76839,             0.01781,           0.0025983,           0.0054073,           0.0031615,           0.0031615,           0.0031615
                3125,            0.024553,            0.012339,            0.014206,             0.92503,             0.97141,             0.98228,             0.76353,            0.018053,           0.0026184,           0.0055575,           0.0031586,           0.0031586,           0.0031586
                3126,            0.026702,            0.012526,            0.016174,             0.92751,              0.9589,             0.98066,              0.7609,            0.018021,           0.0026257,            0.005712,           0.0031557,           0.0031557,           0.0031557
                3127,            0.024512,            0.012564,             0.01519,             0.93524,             0.94079,             0.97641,             0.75615,            0.018239,           0.0026294,           0.0058923,           0.0031528,           0.0031528,           0.0031528
                3128,            0.025667,            0.012747,             0.01617,             0.91681,              0.9581,             0.97604,             0.75777,            0.017959,           0.0026312,           0.0058451,             0.00315,             0.00315,             0.00315
                3129,            0.024844,            0.012547,            0.016381,             0.93747,             0.95608,             0.97982,             0.75221,            0.018018,           0.0026331,           0.0058537,           0.0031471,           0.0031471,           0.0031471
                3130,            0.025812,            0.012781,            0.014958,             0.94251,             0.96072,             0.98052,             0.75743,            0.017769,           0.0026312,           0.0057936,           0.0031442,           0.0031442,           0.0031442
                3131,             0.02583,            0.012814,            0.016002,             0.94414,              0.9624,             0.97378,             0.75473,            0.017819,           0.0026257,            0.005815,           0.0031414,           0.0031414,           0.0031414
                3132,             0.02612,            0.013069,            0.015082,             0.94515,             0.96329,             0.97555,             0.75802,            0.017683,           0.0026166,           0.0057507,           0.0031385,           0.0031385,           0.0031385
                3133,            0.026585,            0.012327,            0.016321,             0.93975,             0.96164,             0.97849,             0.75725,            0.017779,           0.0026019,           0.0058064,           0.0031356,           0.0031356,           0.0031356
                3134,            0.026205,            0.013398,            0.015388,             0.94776,             0.94685,             0.97888,             0.75665,            0.017792,           0.0025909,           0.0058322,           0.0031328,           0.0031328,           0.0031328
                3135,            0.026394,            0.013199,            0.015324,              0.9489,              0.9396,             0.97856,             0.76218,            0.018105,           0.0026001,           0.0058837,           0.0031299,           0.0031299,           0.0031299
                3136,            0.027187,             0.01319,            0.015822,             0.95308,             0.94463,             0.98064,             0.76459,            0.018046,           0.0026074,           0.0058451,            0.003127,            0.003127,            0.003127
                3137,            0.026429,            0.012441,            0.014728,             0.95688,             0.94213,             0.98018,             0.75913,            0.018368,           0.0026239,           0.0057721,           0.0031242,           0.0031242,           0.0031242
                3138,            0.024991,            0.011928,            0.015305,             0.96003,             0.94658,             0.97877,             0.75828,            0.018197,           0.0026276,           0.0059395,           0.0031213,           0.0031213,           0.0031213
                3139,            0.023404,            0.011983,              0.0157,             0.95112,             0.94756,             0.97672,             0.76311,            0.017983,           0.0026093,           0.0061069,           0.0031184,           0.0031184,           0.0031184
                3140,            0.024754,            0.011978,             0.01563,             0.94398,              0.9492,             0.97568,             0.76142,            0.017897,           0.0026038,           0.0061626,           0.0031156,           0.0031156,           0.0031156
                3141,            0.025874,            0.011565,            0.015165,             0.93851,             0.95063,             0.97384,              0.7599,            0.017824,           0.0026074,           0.0063128,           0.0031127,           0.0031127,           0.0031127
                3142,            0.026004,            0.013067,            0.016976,             0.93826,              0.9525,             0.97438,             0.76012,            0.017936,           0.0026129,           0.0062442,           0.0031098,           0.0031098,           0.0031098
                3143,            0.025013,            0.011947,            0.015877,              0.9374,              0.9521,             0.97364,              0.7588,            0.017919,           0.0026184,           0.0058751,            0.003107,            0.003107,            0.003107
                3144,            0.025289,             0.01289,             0.01606,             0.95107,             0.93889,             0.97434,             0.76029,            0.018162,           0.0026367,           0.0056176,           0.0031041,           0.0031041,           0.0031041
                3145,             0.02644,            0.012566,            0.017211,             0.96411,             0.94313,             0.97744,             0.75653,            0.018074,           0.0026349,           0.0053258,           0.0031013,           0.0031013,           0.0031013
                3146,            0.024768,            0.012424,            0.015224,             0.93545,             0.97598,             0.97949,             0.76097,            0.018052,           0.0026349,           0.0050726,           0.0030984,           0.0030984,           0.0030984
                3147,            0.027222,            0.012248,            0.016834,             0.93612,             0.97232,              0.9798,             0.76116,            0.017986,           0.0026459,           0.0049481,           0.0030955,           0.0030955,           0.0030955
                3148,            0.025744,            0.012661,            0.014506,             0.93885,             0.96224,             0.97941,             0.75767,            0.018362,           0.0026678,           0.0049953,           0.0030927,           0.0030927,           0.0030927
                3149,            0.024892,            0.012361,            0.015985,             0.95495,             0.95834,             0.97868,             0.75752,            0.018258,            0.002688,           0.0050898,           0.0030898,           0.0030898,           0.0030898
                3150,            0.023549,            0.011753,            0.015186,             0.96142,             0.95564,             0.97844,             0.76061,            0.017981,           0.0026788,           0.0050683,            0.003087,            0.003087,            0.003087
                3151,            0.024882,            0.012457,             0.01342,             0.96468,             0.95806,             0.97793,              0.7701,            0.017389,           0.0026697,            0.005034,           0.0030841,           0.0030841,           0.0030841
                3152,            0.026113,            0.012896,            0.015646,             0.96508,             0.96299,              0.9783,             0.77127,            0.017377,           0.0026697,           0.0050082,           0.0030813,           0.0030813,           0.0030813
                3153,            0.024024,            0.012329,            0.016398,             0.96509,             0.96525,             0.97882,             0.76741,             0.01745,            0.002688,           0.0049696,           0.0030784,           0.0030784,           0.0030784
                3154,            0.027299,            0.012545,            0.015886,             0.95988,             0.96079,             0.97944,             0.76595,            0.017616,             0.00271,           0.0050511,           0.0030756,           0.0030756,           0.0030756
                3155,            0.026113,             0.01304,            0.016084,             0.95782,             0.94517,              0.9733,             0.75514,            0.017848,           0.0027374,           0.0051627,           0.0030727,           0.0030727,           0.0030727
                3156,            0.024789,            0.012768,            0.015338,             0.95825,             0.94194,             0.97152,             0.75965,             0.01781,           0.0027209,             0.00527,           0.0030699,           0.0030699,           0.0030699
                3157,            0.025647,            0.012446,            0.015908,             0.95398,             0.94615,             0.97296,             0.75014,             0.01802,           0.0026825,           0.0052872,            0.003067,            0.003067,            0.003067
                3158,            0.025544,            0.012624,            0.014894,             0.94844,             0.96022,             0.97824,             0.76153,            0.017576,           0.0026331,           0.0053644,           0.0030642,           0.0030642,           0.0030642
                3159,            0.025117,            0.012491,             0.01557,             0.95382,             0.96616,             0.97948,             0.76755,            0.017604,           0.0026184,              0.0053,           0.0030613,           0.0030613,           0.0030613
                3160,               0.023,            0.012116,            0.013784,             0.95755,              0.9591,             0.98213,             0.76567,            0.017793,           0.0025983,           0.0053387,           0.0030585,           0.0030585,           0.0030585
                3161,            0.025335,            0.011844,            0.015636,             0.95335,             0.95522,             0.98157,              0.7662,             0.01757,           0.0026001,           0.0053601,           0.0030556,           0.0030556,           0.0030556
                3162,            0.025862,             0.01286,            0.017029,             0.94902,             0.97411,             0.97996,             0.76263,            0.017855,           0.0026166,           0.0052099,           0.0030528,           0.0030528,           0.0030528
                3163,            0.024893,            0.012934,            0.015449,             0.95794,             0.96384,             0.98018,             0.76153,             0.01769,           0.0026385,           0.0050898,           0.0030499,           0.0030499,           0.0030499
                3164,            0.026035,            0.012488,            0.015151,             0.95912,             0.96235,             0.97944,             0.76041,            0.018074,           0.0026477,           0.0050726,           0.0030471,           0.0030471,           0.0030471
                3165,            0.024045,            0.012082,            0.014121,             0.95606,             0.95468,             0.97459,             0.75382,            0.018051,            0.002644,           0.0050769,           0.0030442,           0.0030442,           0.0030442
                3166,            0.025576,            0.012568,            0.016322,             0.94605,             0.96676,             0.97701,             0.75357,            0.018008,           0.0026239,           0.0051327,           0.0030414,           0.0030414,           0.0030414
                3167,            0.025123,            0.012405,            0.013633,             0.96307,             0.94669,             0.97643,             0.75956,            0.017928,           0.0026532,           0.0051541,           0.0030385,           0.0030385,           0.0030385
                3168,            0.025154,            0.012437,            0.015473,             0.95518,             0.95351,             0.97645,             0.74991,            0.018436,           0.0026935,           0.0052571,           0.0030357,           0.0030357,           0.0030357
                3169,            0.024539,            0.012509,            0.014975,             0.95187,             0.94646,             0.97567,             0.75457,            0.018235,           0.0027063,           0.0053215,           0.0030329,           0.0030329,           0.0030329
                3170,            0.024778,            0.012344,            0.015643,             0.95266,             0.94791,             0.97641,             0.75281,             0.01842,           0.0026843,           0.0053816,             0.00303,             0.00303,             0.00303
                3171,            0.023778,            0.012354,             0.01491,             0.95106,             0.94957,             0.97606,             0.75679,            0.018088,           0.0026715,           0.0054631,           0.0030272,           0.0030272,           0.0030272
                3172,            0.025979,             0.01237,            0.016205,             0.94688,             0.94827,             0.97671,             0.75637,            0.018182,           0.0026331,           0.0055361,           0.0030243,           0.0030243,           0.0030243
                3173,            0.025232,            0.012714,            0.015606,             0.95958,             0.94691,             0.97754,             0.76227,            0.017749,           0.0026093,           0.0054717,           0.0030215,           0.0030215,           0.0030215
                3174,              0.0259,             0.01232,            0.016423,             0.95182,             0.96083,             0.97903,             0.75852,             0.01794,           0.0025964,           0.0055017,           0.0030187,           0.0030187,           0.0030187
                3175,            0.025221,            0.012438,            0.013939,             0.95555,             0.95533,             0.97955,             0.75648,            0.017691,           0.0025836,           0.0056262,           0.0030158,           0.0030158,           0.0030158
                3176,             0.02637,            0.012612,            0.015208,             0.95119,             0.95844,             0.97971,             0.75859,            0.017957,           0.0025708,            0.005785,            0.003013,            0.003013,            0.003013
                3177,            0.025241,            0.013247,            0.016124,             0.94303,             0.96237,             0.97976,             0.75577,            0.017862,           0.0025635,            0.005785,           0.0030102,           0.0030102,           0.0030102
                3178,            0.025109,            0.011513,            0.014031,             0.94025,             0.96007,              0.9798,             0.75093,            0.018145,            0.002547,           0.0058665,           0.0030073,           0.0030073,           0.0030073
                3179,            0.026701,            0.012702,            0.014571,              0.9417,             0.95838,             0.97988,             0.75619,            0.017724,            0.002525,           0.0059438,           0.0030045,           0.0030045,           0.0030045
                3180,            0.025204,            0.012245,            0.014879,             0.94024,             0.95872,             0.97992,             0.74753,            0.018471,           0.0025323,           0.0060039,           0.0030017,           0.0030017,           0.0030017
                3181,            0.026748,            0.012856,            0.015502,             0.94297,             0.96114,              0.9871,             0.75153,            0.018152,           0.0025159,           0.0058794,           0.0029988,           0.0029988,           0.0029988
                3182,            0.024314,            0.012576,            0.015859,             0.94077,             0.96268,             0.98684,             0.74523,             0.01904,            0.002525,           0.0058408,            0.002996,            0.002996,            0.002996
                3183,            0.025852,            0.013582,            0.014419,             0.95034,             0.94141,             0.97942,             0.74576,              0.0185,           0.0025177,            0.005785,           0.0029932,           0.0029932,           0.0029932
                3184,            0.026204,            0.013083,            0.015082,             0.95889,             0.95512,             0.98671,             0.74708,            0.018678,           0.0025104,           0.0056863,           0.0029904,           0.0029904,           0.0029904
                3185,            0.024254,            0.011641,            0.014957,             0.95533,             0.95716,             0.98595,             0.75108,            0.018368,            0.002525,           0.0056562,           0.0029875,           0.0029875,           0.0029875
                3186,            0.024315,            0.012707,             0.01455,             0.95554,             0.95709,             0.98516,             0.74419,            0.018733,           0.0025415,           0.0056605,           0.0029847,           0.0029847,           0.0029847
                3187,            0.023852,            0.012107,            0.014892,             0.94424,             0.95007,             0.98382,             0.74433,            0.018365,            0.002547,           0.0056477,           0.0029819,           0.0029819,           0.0029819
                3188,            0.025364,            0.012554,             0.01699,              0.9519,             0.94204,              0.9811,             0.73661,             0.01887,           0.0025983,            0.005712,            0.002979,            0.002979,            0.002979
                3189,            0.025419,            0.012177,            0.016014,             0.95868,                0.94,             0.97942,             0.73678,            0.018752,            0.002644,           0.0057378,           0.0029762,           0.0029762,           0.0029762
                3190,            0.026019,            0.011747,             0.01278,             0.96023,             0.94446,             0.98107,             0.73404,            0.018918,           0.0026495,           0.0056777,           0.0029734,           0.0029734,           0.0029734
                3191,            0.024552,            0.011671,            0.013879,             0.95838,             0.94172,              0.9752,             0.74379,            0.018365,           0.0026495,           0.0056047,           0.0029706,           0.0029706,           0.0029706
                3192,            0.026201,            0.012796,             0.01572,             0.95857,              0.9424,             0.97494,              0.7431,            0.018676,           0.0026788,           0.0055747,           0.0029678,           0.0029678,           0.0029678
                3193,            0.025688,            0.012357,             0.01596,               0.966,             0.94263,             0.97578,             0.74324,            0.018259,           0.0027191,           0.0056005,           0.0029649,           0.0029649,           0.0029649
                3194,            0.023439,            0.012119,            0.016544,             0.96602,              0.9435,             0.97636,             0.74801,            0.018332,           0.0027374,           0.0056005,           0.0029621,           0.0029621,           0.0029621
                3195,            0.025586,            0.012884,            0.017525,             0.96582,             0.94524,             0.97637,             0.74749,            0.018127,           0.0027539,           0.0055704,           0.0029593,           0.0029593,           0.0029593
                3196,            0.024999,            0.012594,            0.015192,             0.97419,             0.94267,             0.97702,             0.74149,            0.018535,            0.002774,           0.0056605,           0.0029565,           0.0029565,           0.0029565
                3197,            0.026552,            0.013025,            0.015723,             0.96673,             0.94269,             0.97751,             0.74639,            0.018178,            0.002796,           0.0057335,           0.0029537,           0.0029537,           0.0029537
                3198,            0.024621,            0.012059,            0.015196,              0.9662,             0.94094,             0.97744,             0.74551,            0.018384,           0.0028235,           0.0056477,           0.0029508,           0.0029508,           0.0029508
                3199,            0.026166,            0.012622,            0.016651,             0.96348,             0.94131,             0.97621,             0.74971,            0.017998,           0.0028583,           0.0055919,            0.002948,            0.002948,            0.002948
                3200,            0.025163,            0.012471,            0.015712,             0.94484,             0.95654,             0.97671,             0.74594,            0.018129,           0.0028802,           0.0056219,           0.0029452,           0.0029452,           0.0029452
                3201,            0.025524,            0.012455,            0.015351,              0.9573,             0.94861,             0.97628,             0.75007,            0.017838,           0.0029187,           0.0056047,           0.0029424,           0.0029424,           0.0029424
                3202,            0.025906,            0.012128,            0.015899,             0.95547,             0.94965,             0.97665,             0.74394,            0.017981,            0.002948,           0.0055833,           0.0029396,           0.0029396,           0.0029396
                3203,            0.024334,            0.012636,            0.014949,             0.95357,             0.95188,             0.97694,             0.74638,            0.017952,           0.0029553,           0.0055919,           0.0029368,           0.0029368,           0.0029368
                3204,            0.025096,            0.012283,            0.014246,             0.94819,             0.95143,             0.97751,             0.74628,            0.018063,           0.0029425,           0.0056305,            0.002934,            0.002934,            0.002934
                3205,            0.025581,            0.012358,            0.014292,             0.95759,             0.93918,             0.97709,             0.74981,            0.017837,           0.0029242,           0.0056434,           0.0029311,           0.0029311,           0.0029311
                3206,            0.026273,            0.013146,            0.014761,             0.95716,             0.94085,             0.97703,             0.75384,            0.017721,           0.0028857,           0.0055361,           0.0029283,           0.0029283,           0.0029283
                3207,            0.024735,            0.012475,            0.015029,             0.95779,             0.94484,             0.97711,             0.76026,             0.01742,           0.0028143,           0.0053773,           0.0029255,           0.0029255,           0.0029255
                3208,            0.025118,              0.0122,            0.015659,             0.94721,             0.95299,             0.97711,             0.76163,            0.017359,           0.0027795,            0.005343,           0.0029227,           0.0029227,           0.0029227
                3209,            0.023597,             0.01214,            0.014617,             0.95277,             0.94319,             0.97684,             0.76421,             0.01725,           0.0027539,           0.0053301,           0.0029199,           0.0029199,           0.0029199
                3210,            0.024546,            0.011947,             0.01567,             0.95111,             0.94213,             0.97638,             0.75915,            0.017518,            0.002774,           0.0053387,           0.0029171,           0.0029171,           0.0029171
                3211,            0.024212,            0.011981,            0.016056,               0.943,             0.94732,             0.97523,             0.75357,            0.017795,           0.0028455,           0.0054073,           0.0029143,           0.0029143,           0.0029143
                3212,            0.024252,            0.012477,            0.014735,             0.95155,             0.95446,             0.98239,             0.74258,            0.018466,           0.0029242,           0.0055876,           0.0029115,           0.0029115,           0.0029115
                3213,            0.024602,             0.01286,            0.014554,             0.95082,             0.95066,             0.98139,             0.74352,            0.018799,           0.0029919,           0.0057807,           0.0029087,           0.0029087,           0.0029087
                3214,             0.02591,            0.012734,            0.015943,             0.95071,             0.94926,             0.98172,             0.74624,            0.018804,           0.0029443,           0.0057635,           0.0029059,           0.0029059,           0.0029059
                3215,            0.024334,             0.01185,            0.014397,             0.94913,             0.95074,             0.97916,              0.7339,            0.019394,           0.0030066,           0.0059481,           0.0029031,           0.0029031,           0.0029031
                3216,            0.024578,            0.012596,            0.015026,             0.93789,             0.95209,             0.97993,              0.7439,            0.018865,           0.0028363,           0.0057335,           0.0029003,           0.0029003,           0.0029003
                3217,              0.0244,            0.012185,            0.015718,             0.93686,             0.95069,             0.97114,             0.74168,            0.018604,           0.0027942,           0.0056734,           0.0028975,           0.0028975,           0.0028975
                3218,            0.025297,            0.012532,             0.01478,             0.93232,             0.94329,             0.96922,             0.73368,            0.019237,            0.002851,           0.0057936,           0.0028947,           0.0028947,           0.0028947
                3219,            0.023178,            0.011817,            0.013979,             0.93291,             0.93812,             0.96726,             0.72307,            0.019712,           0.0029095,           0.0060253,           0.0028919,           0.0028919,           0.0028919
                3220,            0.027291,            0.012818,            0.016199,             0.93769,             0.94516,             0.97004,             0.72489,            0.019689,           0.0028052,           0.0057764,           0.0028891,           0.0028891,           0.0028891
                3221,            0.024414,             0.01229,            0.014316,             0.93539,             0.95367,             0.97352,             0.74031,            0.018546,           0.0027008,           0.0054975,           0.0028863,           0.0028863,           0.0028863
                3222,            0.025927,            0.012407,            0.016111,             0.94548,             0.95509,             0.97313,             0.75455,            0.018253,           0.0026349,           0.0053902,           0.0028835,           0.0028835,           0.0028835
                3223,            0.024178,            0.012325,            0.015405,              0.9477,             0.95285,             0.97489,             0.76263,              0.0178,           0.0025909,           0.0052314,           0.0028807,           0.0028807,           0.0028807
                3224,            0.024365,            0.013116,            0.015679,             0.94287,              0.9547,             0.97372,             0.75784,            0.017838,           0.0025562,           0.0052185,           0.0028779,           0.0028779,           0.0028779
                3225,             0.02499,            0.013016,            0.016105,             0.94612,             0.95601,             0.97381,               0.763,            0.017843,           0.0025507,           0.0053086,           0.0028751,           0.0028751,           0.0028751
                3226,             0.02443,            0.011542,            0.016477,             0.94405,             0.95581,              0.9738,             0.75554,            0.017898,           0.0025397,           0.0053988,           0.0028723,           0.0028723,           0.0028723
                3227,            0.025329,            0.012535,            0.015659,             0.93993,              0.9564,             0.97529,             0.75883,            0.017595,           0.0025342,           0.0054116,           0.0028695,           0.0028695,           0.0028695
                3228,            0.023899,             0.01243,            0.015351,             0.93248,             0.94344,             0.96836,             0.75725,            0.017753,           0.0025214,           0.0054202,           0.0028667,           0.0028667,           0.0028667
                3229,            0.025959,            0.012353,            0.015136,             0.91515,             0.97027,             0.97376,             0.75991,            0.017454,           0.0025104,            0.005476,           0.0028639,           0.0028639,           0.0028639
                3230,            0.025237,            0.012556,            0.015864,             0.92544,              0.9514,             0.97379,             0.75738,            0.017709,           0.0024994,           0.0055404,           0.0028611,           0.0028611,           0.0028611
                3231,            0.025573,            0.012539,            0.015542,             0.92591,             0.95755,             0.97554,              0.7648,            0.017287,           0.0024829,           0.0055275,           0.0028583,           0.0028583,           0.0028583
                3232,            0.025854,            0.012878,            0.015551,             0.92803,             0.95664,             0.97603,             0.76674,            0.017166,           0.0024683,           0.0055919,           0.0028556,           0.0028556,           0.0028556
                3233,             0.02484,            0.012377,            0.014574,             0.92886,             0.95506,             0.97519,             0.76703,            0.017008,           0.0024701,           0.0055876,           0.0028528,           0.0028528,           0.0028528
                3234,            0.025863,             0.01289,            0.015797,              0.9272,             0.95966,              0.9746,             0.76472,            0.016992,           0.0024536,           0.0056691,             0.00285,             0.00285,             0.00285
                3235,            0.025356,            0.012416,            0.016573,               0.919,             0.95556,             0.97547,             0.76602,            0.017111,           0.0024445,           0.0057163,           0.0028472,           0.0028472,           0.0028472
                3236,            0.025567,            0.012527,            0.014589,             0.92036,             0.96122,              0.9743,             0.76005,            0.017134,             0.00245,           0.0058064,           0.0028444,           0.0028444,           0.0028444
                3237,            0.023732,            0.012285,            0.014214,             0.92242,              0.9599,             0.97389,             0.75445,            0.017456,           0.0024609,           0.0058494,           0.0028416,           0.0028416,           0.0028416
                3238,            0.025483,            0.012456,            0.016575,             0.91833,             0.96312,             0.97503,             0.75694,            0.017522,           0.0024701,           0.0059052,           0.0028388,           0.0028388,           0.0028388
                3239,            0.025446,            0.012834,            0.015212,               0.914,               0.957,             0.97513,             0.75629,            0.017623,           0.0024738,           0.0060039,           0.0028361,           0.0028361,           0.0028361
                3240,             0.02537,            0.012594,            0.014954,             0.91333,             0.95922,             0.97603,             0.75339,            0.017663,           0.0024683,            0.005991,           0.0028333,           0.0028333,           0.0028333
                3241,            0.025487,            0.011827,            0.014771,              0.9338,             0.94617,             0.97573,              0.7526,            0.017856,           0.0024628,           0.0058494,           0.0028305,           0.0028305,           0.0028305
                3242,            0.024123,            0.012377,            0.015703,             0.93657,             0.94829,             0.97204,              0.7346,            0.018959,           0.0024866,           0.0059052,           0.0028277,           0.0028277,           0.0028277
                3243,            0.024726,            0.012605,             0.01629,             0.93729,              0.9546,             0.97322,             0.73745,            0.018761,           0.0024774,           0.0057249,           0.0028249,           0.0028249,           0.0028249
                3244,            0.023448,             0.01295,            0.016741,             0.93814,             0.95792,             0.97354,             0.74273,            0.018516,           0.0024683,           0.0056605,           0.0028222,           0.0028222,           0.0028222
                3245,            0.025704,            0.012533,            0.017553,             0.94569,             0.95759,             0.97392,             0.74086,            0.018768,           0.0024811,            0.005549,           0.0028194,           0.0028194,           0.0028194
                3246,            0.022981,            0.011716,            0.013651,              0.9489,             0.95191,              0.9751,             0.74297,            0.018558,           0.0024829,           0.0054202,           0.0028166,           0.0028166,           0.0028166
                3247,             0.02547,            0.013096,            0.016925,             0.95267,             0.95514,              0.9767,             0.75983,            0.017781,           0.0024756,           0.0053387,           0.0028138,           0.0028138,           0.0028138
                3248,            0.024994,            0.012137,            0.014748,             0.95152,              0.9551,             0.97861,             0.75856,            0.017776,           0.0024738,           0.0053129,           0.0028111,           0.0028111,           0.0028111
                3249,            0.024473,            0.012435,            0.014625,             0.95444,             0.95914,              0.9812,             0.76801,            0.017625,           0.0024847,           0.0051713,           0.0028083,           0.0028083,           0.0028083
                3250,            0.024618,            0.013543,            0.019235,             0.95321,               0.962,             0.98151,             0.76771,            0.017421,           0.0024902,           0.0051627,           0.0028055,           0.0028055,           0.0028055
                3251,            0.024938,            0.013074,            0.015474,             0.94675,             0.96617,             0.98105,             0.77672,            0.017173,           0.0024976,           0.0051069,           0.0028027,           0.0028027,           0.0028027
                3252,            0.025958,            0.012533,            0.014708,             0.94649,             0.97187,             0.98046,             0.77636,            0.017228,           0.0025085,           0.0050383,              0.0028,              0.0028,              0.0028
                3253,            0.025604,            0.012371,             0.01465,             0.94213,             0.96619,             0.98164,             0.77633,            0.017358,           0.0025415,           0.0051413,           0.0027972,           0.0027972,           0.0027972
                3254,            0.023433,            0.012184,            0.013947,             0.93343,             0.96901,             0.98254,             0.76692,            0.017668,           0.0025763,           0.0051756,           0.0027944,           0.0027944,           0.0027944
                3255,            0.025164,            0.012848,            0.016203,             0.92468,             0.98085,              0.9828,             0.76675,            0.017566,           0.0025873,           0.0051799,           0.0027917,           0.0027917,           0.0027917
                3256,            0.024233,            0.011946,             0.01457,             0.92237,              0.9843,             0.98233,              0.7658,            0.017729,           0.0025781,           0.0052056,           0.0027889,           0.0027889,           0.0027889
                3257,            0.025621,            0.012392,            0.014111,             0.92986,             0.96886,             0.98148,             0.77035,            0.017347,           0.0025598,           0.0052056,           0.0027861,           0.0027861,           0.0027861
                3258,            0.024876,            0.012075,             0.01427,             0.93046,             0.96671,             0.97937,             0.76711,            0.017352,           0.0025562,           0.0052013,           0.0027834,           0.0027834,           0.0027834
                3259,            0.025557,            0.013013,             0.01567,             0.94778,             0.95188,             0.97861,             0.76717,            0.017312,           0.0025507,           0.0051413,           0.0027806,           0.0027806,           0.0027806
                3260,             0.02545,            0.012278,            0.013927,             0.95755,              0.9446,             0.97914,             0.76523,            0.017325,           0.0025525,           0.0051498,           0.0027778,           0.0027778,           0.0027778
                3261,            0.024362,            0.012119,            0.016147,             0.94547,             0.96188,             0.98391,             0.76858,             0.01736,           0.0025488,            0.005197,           0.0027751,           0.0027751,           0.0027751
                3262,             0.02499,            0.011744,            0.015363,             0.95292,             0.95841,             0.98537,             0.76995,            0.017234,           0.0025543,           0.0051541,           0.0027723,           0.0027723,           0.0027723
                3263,            0.024486,            0.012261,            0.014879,              0.9568,             0.95492,             0.98485,             0.76876,            0.017231,           0.0025616,           0.0051584,           0.0027696,           0.0027696,           0.0027696
                3264,            0.025859,              0.0133,            0.015169,             0.96122,             0.95611,             0.98498,             0.77351,            0.017166,           0.0025653,           0.0051026,           0.0027668,           0.0027668,           0.0027668
                3265,             0.02598,            0.012876,             0.01557,              0.9438,             0.97136,             0.98658,             0.77007,            0.017149,           0.0025763,           0.0050125,            0.002764,            0.002764,            0.002764
                3266,            0.025664,            0.012629,            0.015382,             0.94595,             0.97468,             0.98679,             0.76999,            0.017179,           0.0025781,           0.0049567,           0.0027613,           0.0027613,           0.0027613
                3267,            0.025942,            0.012531,            0.013586,             0.94701,              0.9725,             0.98702,             0.76891,            0.017214,           0.0025763,           0.0050039,           0.0027585,           0.0027585,           0.0027585
                3268,            0.025824,            0.012927,            0.012842,             0.94531,             0.96903,             0.98673,             0.76658,            0.017206,           0.0025836,           0.0050898,           0.0027558,           0.0027558,           0.0027558
                3269,            0.025398,            0.012818,            0.015879,             0.95077,             0.97181,             0.98679,             0.76911,            0.017145,           0.0025946,           0.0051241,            0.002753,            0.002753,            0.002753
